,,,,,,,,,
,Дата,Заказчик,Город,Регион,Категория,Товар,Цена за штуку,Количество,Выручка
,1/27/2022,Go Bio,Мюнхен,Юг,Напитки,Зеленый чай,"0,95",152,"144,4"
,1/27/2022,NutriFix,Дрезден,Восток,Напитки,Зеленый чай,"0,95",192,"182,4"
,1/27/2022,foodbite,Мюнхен,Юг,Специи,Черный перец,"0,59",148,"87,32"
,1/27/2022,mymeal,Мюнхен,Юг,Сладости,Зефир,"0,65",147,"95,55"
,1/27/2022,Go Bio,Кёльн,Запад,Напитки,Зеленый чай,"0,95",146,"138,7"
,1/27/2022,Sweetables,Дрезден,Восток,Крупы,Рис,"0,96",185,"177,6"
,1/27/2022,Gold Food,Штутгарт,Юг,Сыры,Моцарелла,"0,59",212,"125,08"
,1/27/2022,Organica,Берлин,Восток,Масла,Оливковое масло,"1,7",137,"232,9"
,1/27/2022,Go Bio,Берлин,Восток,Консервы,Говядина тушеная,"1,19",134,"159,46"
,1/27/2022,Organica,Дрезден,Восток,Сладости,Шоколад,"0,55",170,"93,5"
,1/27/2022,NutriFix,Франкфурт,Запад,Напитки,Черный чай,"0,99",163,"161,37"
,1/27/2022,foodbite,Мюнхен,Юг,Сухофрукты,Изюм,"0,99",120,"118,8"
,1/27/2022,NutriFix,Дрезден,Восток,Сыры,Гауда,"1,59",150,"238,5"
,1/27/2022,foodbite,Штутгарт,Юг,Крупы,Перловка,"1,2",161,"193,2"
,1/27/2022,Go Bio,Мюнхен,Юг,Консервы,Шпроты,"1,15",97,"111,55"
,1/27/2022,mymeal,Дрезден,Восток,Консервы,Килька в томате,"0,89",124,"110,36"
,1/27/2022,Organica,Гамбург,Север,Напитки,Кофе,"5,5",94,517
,1/27/2022,Sweetables,Дрезден,Восток,Сыры,Моцарелла,"0,59",118,"69,62"
,1/27/2022,foodbite,Кёльн,Запад,Сухофрукты,Изюм,"0,99",91,"90,09"
,1/27/2022,Cooking Corner,Мюнхен,Юг,Специи,Базилик,"0,7",90,63
,1/27/2022,Gold Food,Дрезден,Восток,Крупы,Перловка,"1,2",114,"136,8"
,1/27/2022,Sweetables,Мюнхен,Юг,Специи,Базилик,"0,7",88,"61,6"
,1/27/2022,NutriFix,Франкфурт,Запад,Сыры,Филадельфия ,"0,89",104,"92,56"
,1/27/2022,NutriFix,Дрезден,Восток,Сыры,Моцарелла,"0,59",98,"57,82"
,1/27/2022,Sweetables,Кёльн,Запад,Сухофрукты,Курага,"1,19",74,"88,06"
,1/27/2022,Sweetables,Кёльн,Запад,Сухофрукты,Сушеные яблоки,"1,09",73,"79,57"
,1/27/2022,Go Bio,Кёльн,Запад,Сыры,Филадельфия ,"0,89",71,"63,19"
,1/27/2022,NutriFix,Бремен,Север,Напитки,Зеленый чай,"0,95",66,"62,7"
,1/27/2022,Organica,Гамбург,Север,Специи,Базилик,"0,7",61,"42,7"
,1/27/2022,NutriFix,Бремен,Север,Консервы,Килька в томате,"0,89",60,"53,4"
,1/27/2022,Sweetables,Дрезден,Восток,Крупы,Гречка,"1,4",78,"109,2"
,1/27/2022,Organica,Гамбург,Север,Специи,Базилик,"0,7",49,"34,3"
,1/27/2022,Sweetables,Штутгарт,Юг,Масла,Оливковое масло,"1,7",72,"122,4"
,1/27/2022,NutriFix,Кёльн,Запад,Специи,Базилик,"0,7",45,"31,5"
,1/27/2022,Organica,Штутгарт,Юг,Напитки,Кофе,"5,5",63,"346,5"
,1/27/2022,Organica,Франкфурт,Запад,Сыры,Филадельфия ,"0,89",49,"43,61"
,1/27/2022,Go Bio,Штутгарт,Юг,Сухофрукты,Сушеные яблоки,"1,09",51,"55,59"
,1/27/2022,Organica,Дрезден,Восток,Сладости,Мармелад,"0,6",43,"25,8"
,1/27/2022,Gold Food,Кёльн,Запад,Консервы,Говядина тушеная,"1,19",31,"36,89"
,1/27/2022,NutriFix,Кёльн,Запад,Специи,Кориандр,"0,65",27,"17,55"
,1/27/2022,foodbite,Дрезден,Восток,Напитки,Кофе,"5,5",26,143
,1/27/2022,Organica,Дрезден,Восток,Напитки,Кофе,"5,5",23,"126,5"
,1/27/2022,Go Bio,Франкфурт,Запад,Консервы,Говядина тушеная,"1,19",16,"19,04"
,1/27/2022,Sweetables,Бремен,Север,Специи,Кориандр,"0,65",10,"6,5"
,1/28/2022,Gold Food,Кёльн,Запад,Напитки,Зеленый чай,"0,95",285,"270,75"
,1/28/2022,Cooking Corner,Берлин,Восток,Сухофрукты,Курага,"1,19",276,"328,44"
,1/28/2022,NutriFix,Кёльн,Запад,Напитки,Зеленый чай,"0,95",260,247
,1/28/2022,NutriFix,Гамбург,Север,Крупы,Гречка,"1,4",244,"341,6"
,1/28/2022,Sweetables,Берлин,Восток,Сухофрукты,Изюм,"0,99",242,"239,58"
,1/28/2022,mymeal,Штутгарт,Юг,Масла,Подсолнечное масло,"1,19",351,"417,69"
,1/28/2022,Cooking Corner,Гамбург,Север,Консервы,Шпроты,"1,15",230,"264,5"
,1/28/2022,Go Bio,Мюнхен,Юг,Крупы,Рис,"0,96",227,"217,92"
,1/28/2022,Go Bio,Франкфурт,Запад,Сладости,Шоколад,"0,55",272,"149,6"
,1/28/2022,Cooking Corner,Дрезден,Восток,Крупы,Перловка,"1,2",267,"320,4"
,1/28/2022,Go Bio,Мюнхен,Юг,Крупы,Перловка,"1,2",203,"243,6"
,1/28/2022,Organica,Мюнхен,Юг,Сыры,Моцарелла,"0,59",195,"115,05"
,1/28/2022,Gold Food,Берлин,Восток,Сладости,Мармелад,"0,6",193,"115,8"
,1/28/2022,Cooking Corner,Дрезден,Восток,Крупы,Рис,"0,96",247,"237,12"
,1/28/2022,foodbite,Гамбург,Север,Сыры,Филадельфия ,"0,89",190,"169,1"
,1/28/2022,Sweetables,Гамбург,Север,Сыры,Филадельфия ,"0,89",188,"167,32"
,1/28/2022,Cooking Corner,Франкфурт,Запад,Сыры,Моцарелла,"0,59",238,"140,42"
,1/28/2022,Organica,Берлин,Восток,Масла,Оливковое масло,"1,7",181,"307,7"
,1/28/2022,Cooking Corner,Кёльн,Запад,Консервы,Шпроты,"1,15",179,"205,85"
,1/28/2022,foodbite,Гамбург,Север,Масла,Оливковое масло,"1,7",179,"304,3"
,1/28/2022,Gold Food,Дрезден,Восток,Крупы,Рис,"0,96",226,"216,96"
,1/28/2022,Cooking Corner,Дрезден,Восток,Масла,Сливочное масло,"1,5",217,"325,5"
,1/28/2022,mymeal,Мюнхен,Юг,Сухофрукты,Курага,"1,19",162,"192,78"
,1/28/2022,Sweetables,Бремен,Север,Масла,Подсолнечное масло,"1,19",156,"185,64"
,1/28/2022,mymeal,Мюнхен,Юг,Сухофрукты,Курага,"1,19",125,"148,75"
,1/28/2022,Gold Food,Кёльн,Запад,Консервы,Килька в томате,"0,89",116,"103,24"
,1/28/2022,Sweetables,Франкфурт,Запад,Крупы,Гречка,"1,4",129,"180,6"
,1/28/2022,NutriFix,Бремен,Север,Сыры,Моцарелла,"0,59",94,"55,46"
,1/28/2022,Gold Food,Кёльн,Запад,Напитки,Кофе,"5,5",89,"489,5"
,1/28/2022,mymeal,Гамбург,Север,Специи,Кориандр,"0,65",86,"55,9"
,1/28/2022,foodbite,Мюнхен,Юг,Сухофрукты,Сушеные яблоки,"1,09",74,"80,66"
,1/28/2022,Sweetables,Штутгарт,Юг,Сухофрукты,Изюм,"0,99",111,"109,89"
,1/28/2022,NutriFix,Франкфурт,Запад,Сладости,Мармелад,"0,6",91,"54,6"
,1/28/2022,Go Bio,Берлин,Восток,Специи,Кориандр,"0,65",68,"44,2"
,1/28/2022,Go Bio,Франкфурт,Запад,Консервы,Килька в томате,"0,89",83,"73,87"
,1/28/2022,NutriFix,Бремен,Север,Напитки,Черный чай,"0,99",61,"60,39"
,1/28/2022,mymeal,Гамбург,Север,Консервы,Говядина тушеная,"1,19",60,"71,4"
,1/28/2022,Cooking Corner,Штутгарт,Юг,Специи,Базилик,"0,7",87,"60,9"
,1/28/2022,foodbite,Штутгарт,Юг,Масла,Оливковое масло,"1,7",84,"142,8"
,1/28/2022,Gold Food,Штутгарт,Юг,Сухофрукты,Сушеные яблоки,"1,09",74,"80,66"
,1/28/2022,Go Bio,Кёльн,Запад,Консервы,Говядина тушеная,"1,19",49,"58,31"
,1/28/2022,Cooking Corner,Бремен,Север,Сухофрукты,Сушеные яблоки,"1,09",47,"51,23"
,1/28/2022,Sweetables,Дрезден,Восток,Сухофрукты,Сушеные яблоки,"1,09",52,"56,68"
,1/28/2022,Cooking Corner,Бремен,Север,Консервы,Говядина тушеная,"1,19",33,"39,27"
,1/28/2022,mymeal,Дрезден,Восток,Специи,Кориандр,"0,65",39,"25,35"
,1/28/2022,NutriFix,Дрезден,Восток,Сухофрукты,Курага,"1,19",39,"46,41"
,1/28/2022,Go Bio,Франкфурт,Запад,Сладости,Зефир,"0,65",36,"23,4"
,1/28/2022,foodbite,Франкфурт,Запад,Сладости,Зефир,"0,65",35,"22,75"
,1/28/2022,foodbite,Кёльн,Запад,Специи,Кориандр,"0,65",23,"14,95"
,1/28/2022,Go Bio,Штутгарт,Юг,Сладости,Зефир,"0,65",30,"19,5"
,1/29/2022,Sweetables,Берлин,Восток,Масла,Подсолнечное масло,"1,19",940,"1118,6"
,1/29/2022,Go Bio,Берлин,Восток,Сыры,Моцарелла,"0,59",504,"297,36"
,1/29/2022,foodbite,Мюнхен,Юг,Масла,Сливочное масло,"1,5",468,702
,1/29/2022,Cooking Corner,Гамбург,Север,Сухофрукты,Изюм,"0,99",359,"355,41"
,1/29/2022,Cooking Corner,Штутгарт,Юг,Сыры,Гауда,"1,59",420,"667,8"
,1/29/2022,Cooking Corner,Бремен,Север,Масла,Сливочное масло,"1,5",278,417
,1/29/2022,Organica,Мюнхен,Юг,Крупы,Рис,"0,96",241,"231,36"
,1/29/2022,Cooking Corner,Гамбург,Север,Консервы,Шпроты,"1,15",205,"235,75"
,1/29/2022,foodbite,Гамбург,Север,Сухофрукты,Изюм,"0,99",162,"160,38"
,1/29/2022,Sweetables,Франкфурт,Запад,Масла,Сливочное масло,"1,5",209,"313,5"
,1/29/2022,Go Bio,Мюнхен,Юг,Крупы,Гречка,"1,4",151,"211,4"
,1/29/2022,foodbite,Гамбург,Север,Напитки,Кофе,"5,5",151,"830,5"
,1/29/2022,mymeal,Штутгарт,Юг,Сыры,Филадельфия ,"0,89",198,"176,22"
,1/29/2022,Go Bio,Берлин,Восток,Специи,Базилик,"0,7",122,"85,4"
,1/29/2022,mymeal,Дрезден,Восток,Сыры,Филадельфия ,"0,89",153,"136,17"
,1/29/2022,Sweetables,Штутгарт,Юг,Крупы,Перловка,"1,2",153,"183,6"
,1/29/2022,foodbite,Франкфурт,Запад,Напитки,Кофе,"5,5",127,"698,5"
,1/29/2022,foodbite,Франкфурт,Запад,Крупы,Гречка,"1,4",116,"162,4"
,1/29/2022,Go Bio,Дрезден,Восток,Сладости,Шоколад,"0,55",116,"63,8"
,1/29/2022,Sweetables,Бремен,Север,Напитки,Зеленый чай,"0,95",85,"80,75"
,1/29/2022,Cooking Corner,Бремен,Север,Сладости,Мармелад,"0,6",83,"49,8"
,1/29/2022,mymeal,Франкфурт,Запад,Сладости,Зефир,"0,65",107,"69,55"
,1/29/2022,mymeal,Бремен,Север,Сухофрукты,Курага,"1,19",73,"86,87"
,1/29/2022,foodbite,Бремен,Север,Сладости,Мармелад,"0,6",67,"40,2"
,1/29/2022,Cooking Corner,Дрезден,Восток,Консервы,Шпроты,"1,15",85,"97,75"
,1/29/2022,Cooking Corner,Кёльн,Запад,Сладости,Зефир,"0,65",65,"42,25"
,1/29/2022,Go Bio,Гамбург,Север,Консервы,Шпроты,"1,15",65,"74,75"
,1/29/2022,foodbite,Бремен,Север,Консервы,Килька в томате,"0,89",55,"48,95"
,1/29/2022,Sweetables,Бремен,Север,Сладости,Мармелад,"0,6",53,"31,8"
,1/29/2022,Cooking Corner,Дрезден,Восток,Консервы,Шпроты,"1,15",61,"70,15"
,1/29/2022,Sweetables,Штутгарт,Юг,Масла,Оливковое масло,"1,7",68,"115,6"
,1/29/2022,NutriFix,Гамбург,Север,Специи,Кориандр,"0,65",34,"22,1"
,1/29/2022,foodbite,Бремен,Север,Консервы,Говядина тушеная,"1,19",22,"26,18"
,1/29/2022,Go Bio,Кёльн,Запад,Специи,Кориандр,"0,65",13,"8,45"
,1/30/2022,mymeal,Франкфурт,Запад,Крупы,Рис,"0,96",506,"485,76"
,1/30/2022,Sweetables,Кёльн,Запад,Крупы,Рис,"0,96",386,"370,56"
,1/30/2022,Go Bio,Кёльн,Запад,Сладости,Шоколад,"0,55",321,"176,55"
,1/30/2022,Cooking Corner,Франкфурт,Запад,Сыры,Гауда,"1,59",385,"612,15"
,1/30/2022,Cooking Corner,Штутгарт,Юг,Масла,Сливочное масло,"1,5",423,"634,5"
,1/30/2022,Go Bio,Кёльн,Запад,Сыры,Гауда,"1,59",255,"405,45"
,1/30/2022,foodbite,Штутгарт,Юг,Сладости,Шоколад,"0,55",368,"202,4"
,1/30/2022,Cooking Corner,Бремен,Север,Напитки,Черный чай,"0,99",214,"211,86"
,1/30/2022,Go Bio,Берлин,Восток,Консервы,Килька в томате,"0,89",207,"184,23"
,1/30/2022,Organica,Гамбург,Север,Крупы,Перловка,"1,2",203,"243,6"
,1/30/2022,Cooking Corner,Кёльн,Запад,Консервы,Килька в томате,"0,89",188,"167,32"
,1/30/2022,mymeal,Дрезден,Восток,Крупы,Перловка,"1,2",241,"289,2"
,1/30/2022,mymeal,Берлин,Восток,Специи,Базилик,"0,7",184,"128,8"
,1/30/2022,Go Bio,Берлин,Восток,Масла,Оливковое масло,"1,7",175,"297,5"
,1/30/2022,foodbite,Франкфурт,Запад,Сыры,Моцарелла,"0,59",222,"130,98"
,1/30/2022,mymeal,Кёльн,Запад,Консервы,Килька в томате,"0,89",167,"148,63"
,1/30/2022,Sweetables,Франкфурт,Запад,Напитки,Черный чай,"0,99",215,"212,85"
,1/30/2022,Sweetables,Бремен,Север,Масла,Сливочное масло,"1,5",164,246
,1/30/2022,Cooking Corner,Штутгарт,Юг,Крупы,Перловка,"1,2",246,"295,2"
,1/30/2022,foodbite,Франкфурт,Запад,Сыры,Гауда,"1,59",198,"314,82"
,1/30/2022,NutriFix,Гамбург,Север,Напитки,Кофе,"5,5",146,803
,1/30/2022,Gold Food,Гамбург,Север,Сыры,Филадельфия ,"0,89",144,"128,16"
,1/30/2022,Go Bio,Франкфурт,Запад,Масла,Сливочное масло,"1,5",174,261
,1/30/2022,Gold Food,Берлин,Восток,Консервы,Шпроты,"1,15",128,"147,2"
,1/30/2022,Gold Food,Штутгарт,Юг,Масла,Подсолнечное масло,"1,19",192,"228,48"
,1/30/2022,NutriFix,Франкфурт,Запад,Масла,Подсолнечное масло,"1,19",163,"193,97"
,1/30/2022,Gold Food,Франкфурт,Запад,Сыры,Моцарелла,"0,59",147,"86,73"
,1/30/2022,Sweetables,Берлин,Восток,Специи,Базилик,"0,7",104,"72,8"
,1/30/2022,mymeal,Мюнхен,Юг,Сладости,Зефир,"0,65",101,"65,65"
,1/30/2022,mymeal,Мюнхен,Юг,Сладости,Зефир,"0,65",101,"65,65"
,1/30/2022,Go Bio,Мюнхен,Юг,Сухофрукты,Курага,"1,19",100,119
,1/30/2022,Sweetables,Кёльн,Запад,Сухофрукты,Сушеные яблоки,"1,09",98,"106,82"
,1/30/2022,foodbite,Франкфурт,Запад,Сладости,Мармелад,"0,6",121,"72,6"
,1/30/2022,Cooking Corner,Бремен,Север,Сухофрукты,Курага,"1,19",93,"110,67"
,1/30/2022,NutriFix,Гамбург,Север,Консервы,Говядина тушеная,"1,19",91,"108,29"
,1/30/2022,foodbite,Штутгарт,Юг,Специи,Черный перец,"0,59",131,"77,29"
,1/30/2022,foodbite,Франкфурт,Запад,Консервы,Килька в томате,"0,89",100,89
,1/30/2022,Organica,Мюнхен,Юг,Консервы,Килька в томате,"0,89",75,"66,75"
